id,created_at,text
972781058172375040,2018-03-11 10:27:32,"b'RT @barracudawiep: \xf0\x9f\x98\x8fhogere macht greep in\xf0\x9f\x98\xb6\nEen 89-jarige non die in een slepende rechtszaak met popster Katy Perry was verwikkeld, is tijde\xe2\x80\xa6'"
972781024802430976,2018-03-11 10:27:24,b'RT @BLIKOPENER333: OOPS Non die Katy Perry uit klooster wilde houden valt dood neer in rechtszaal https://t.co/FfgZQzWDMa'
972772387300216832,2018-03-11 09:53:05,b'RT @poeetweet: De #VerplichtNL van 11-3-2018: Keith https://t.co/DAHxAsaWc2 https://t.co/plwq4pmfww cc @lenifillekes @rooiereporter @Ladyst\xe2\x80\xa6'
972633204250300416,2018-03-11 00:40:01,"b'RT @dekoran1: Trouw-journaliste probeert wanhopig Zineb El Rhazoui in \xe2\x80\x98islamofobie\xe2\x80\x99-hoekje te duwen, faalt \xc2\xa0\xc2\xa0https://t.co/ELPR57HFOk \xc2\xa0 @BLI\xe2\x80\xa6'"
972621804312387584,2018-03-10 23:54:43,b'@BLIKOPENER333 @TPOnl #BestSneu https://t.co/MUcVdFKW1x'
972618169419534338,2018-03-10 23:40:16,"b""@BLIKOPENER333 Jos\xc3\xa9 view: Inda heeft haar heilige koeien en Nederland heeft haar heilige #LGBT'ers https://t.co/n4dEgNroaW"""
972598419415019520,2018-03-10 22:21:47,b'RT @BLIKOPENERteam: OOPS Waaghals stort van wolkenkrabber na stunt #BestSneu vinden wij  https://t.co/v5AMJ75DiE'
972598394647732224,2018-03-10 22:21:41,b'RT @lidwieneik_boom: @BLIKOPENER333 https://t.co/QNHPRDHW1n'
972589755631390720,2018-03-10 21:47:22,b'I gained 13 followers in the last day. You? Know your stats and grow with https://t.co/n2p6LMj9Ir'
972568601038327809,2018-03-10 20:23:18,"b""RT @BLIKOPENERteam: OOPS EEN KORTE TERUGBLIK NAAR 'TOEN GELUK NOG HEEL GEWOON WAS' Mies Bouwman interviewt Godfried Bomans 1966 https://t.c\xe2\x80\xa6"""
972568371551141888,2018-03-10 20:22:23,"b""OOPS EEN KORTE TERUGBLIK NAAR 'TOEN GELUK NOG HEEL GEWOON WAS' Mies Bouwman interviewt Godfried Bomans 1966 https://t.co/KzygnElDwQ"""
972564987695763458,2018-03-10 20:08:57,b'RT @BLIKOPENER333: OOPS zo  was het. en ging het ook allemaal https://t.co/DOhRm1kC4u'
972564964526436352,2018-03-10 20:08:51,b'RT @BLIKOPENER333: Korte #Brigit-CoffeeBreak California Blue https://t.co/q6EMAPUJQd'
